Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,DayOfYear,Quarter,Month_Sin,Month_Cos,Week_Sin,Week_Cos,Sales_per_CPI,Sales_per_Fuel,Sales_Lag1,Sales_Lag4,Sales_MA4,Sales_MA12
4,2020-08-31,893219.0,0,96.55,2.141,265.24,6.066,2020,8,36,244,3,-0.8660254037844385,-0.5000000000000004,-0.9350162426854147,-0.3546048870425359,3367.5878449705924,417197.104156936,704387.38,1241970.43,706358.1649999998,819060.3516666666
4,2022-10-31,762259.61,0,80.09,3.597,274.67,5.922,2022,10,44,304,4,-0.8660254037844386,0.5000000000000001,-0.822983865893657,0.5680647467311548,2775.1833472894746,211915.3767028079,893219.0,551991.59,758925.1699999999,816481.3791666665
5,2024-01-01,671537.08,0,29.49,3.904,286.67,5.883,2024,1,1,1,1,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,2342.5439704189484,172012.57172131145,,,671537.08,671537.08
5,2021-02-01,1011886.66,0,20.47,3.216,266.99,6.402,2021,2,5,32,1,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,3789.9796247050454,314641.37437810947,671537.08,,841711.87,841711.87
5,2021-03-01,1001837.63,0,60.39,2.702,268.74,6.034,2021,3,9,60,1,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,3727.9066383865447,370776.32494448556,1011886.66,,895087.1233333334,895087.1233333334
5,2024-04-01,702141.21,0,54.76,3.166,285.05,6.718,2024,4,14,92,2,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,2463.2212243466056,221775.4927353127,1001837.63,,846850.645,846850.645
5,2023-05-01,455651.51,0,59.62,3.29,283.2,5.017,2023,5,18,121,2,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,1608.938947740113,138495.89969604864,702141.21,671537.08,792879.2525,768610.818
5,2020-06-01,1010139.92,0,71.56,2.736,263.01,5.792,2020,6,23,153,2,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,3840.6901638720965,369203.1871345029,455651.51,1011886.66,792442.5674999999,808865.6683333333
5,2024-07-01,833441.81,0,77.41,3.893,287.43,6.226,2024,7,27,183,3,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,2899.634032634033,214087.28743899308,1010139.92,1001837.63,750343.6125,812376.5457142858
5,2022-08-01,1056487.11,0,112.17,3.609,276.66,5.963,2022,8,31,213,3,-0.8660254037844385,-0.5000000000000004,-0.5680647467311556,-0.8229838658936566,3818.7201257861634,292736.799667498,833441.81,702141.21,838930.0875,842890.36625
5,2021-11-01,1292049.62,0,57.66,3.03,271.99,5.61,2021,11,44,305,4,-0.5000000000000004,0.8660254037844384,-0.822983865893657,0.5680647467311548,4750.3570719511745,426419.0165016502,1056487.11,455651.51,1048029.6150000001,892796.9500000001
5,2023-01-02,592245.25,0,42.44,3.329,277.53,6.25,2023,1,1,2,1,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,2133.986415882968,177904.8513066987,1292049.62,1010139.92,943555.9475,862741.78
5,2020-03-02,869257.61,0,63.27,2.463,258.93,6.06,2020,3,10,62,1,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,3357.1143166106667,352926.3540397889,592245.25,833441.81,952509.8975000001,863334.1281818182
5,2022-05-02,974953.05,0,40.91,3.327,278.7,5.344,2022,5,18,122,2,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,3498.2168998923576,293042.696122633,869257.61,1056487.11,932126.3825000001,872635.7050000001
5,2021-08-02,817705.19,0,103.49,2.898,270.32,6.604,2021,8,31,214,3,-0.8660254037844385,-0.5000000000000004,-0.5680647467311556,-0.8229838658936566,3024.9526117194437,282161.9013112491,974953.05,1292049.62,813540.275,884816.3808333334
5,2024-09-02,924965.27,1,73.32,4.143,289.28,6.122,2024,9,36,246,3,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,3197.4739698561953,223259.78035240166,817705.19,592245.25,896720.28,877572.9316666666
5,2023-10-02,1098727.27,0,57.41,3.151,283.7,5.797,2023,10,40,275,4,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,3872.849030666197,348691.61218660744,924965.27,869257.61,954087.6950000001,885647.0683333334
5,2020-11-02,880014.49,0,74.26,2.865,265.68,6.209,2020,11,45,307,4,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,3312.3098840710627,307160.3804537522,1098727.27,974953.05,930353.0549999999,900469.8416666667
5,2024-12-02,1118217.6,0,27.07,4.15,289.91,5.686,2024,12,49,337,4,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147,3857.119795798696,269450.0240963855,880014.49,817705.19,1005481.1575,955683.6825000001
5,2022-01-03,713961.79,0,71.4,3.064,270.93,4.927,2022,1,1,3,1,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,2635.226036245525,233016.25,1118217.6,924965.27,952730.2875000001,931002.1716666667
5,2020-02-03,803723.51,0,21.25,2.68,263.1,5.915,2020,2,6,34,1,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,3054.8213987077156,299896.83208955225,713961.79,1098727.27,878979.3475,928525.6466666666
5,2023-04-03,688156.01,0,39.23,3.991,282.65,6.542,2023,4,14,93,2,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,2434.657739253494,172426.96316712603,803723.51,880014.49,831014.7275,897831.3883333333
5,2021-05-03,1127635.48,0,60.4,2.835,265.85,5.69,2021,5,18,123,2,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,4241.623020500282,397755.0194003527,688156.01,1118217.6,833369.1975,884130.21
5,2024-06-03,972915.1,0,94.23,3.504,285.94,5.189,2024,6,23,155,2,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,3402.5148632580263,277658.4189497717,1127635.48,713961.79,898107.5249999999,915852.6974999999
5,2023-07-03,1246551.48,0,72.85,3.698,283.16,5.761,2023,7,27,184,3,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,4402.286622404294,337088.0151433207,972915.1,803723.51,1008814.5175,947293.8533333334
5,2020-08-03,892439.61,0,66.09,2.524,266.24,7.585,2020,8,32,216,3,-0.8660254037844385,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,3352.011756310096,353581.4619651347,1246551.48,688156.01,1059885.4175,940417.7333333333
5,2022-10-03,1050852.66,0,86.29,2.948,280.61,5.55,2022,10,40,276,4,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,3744.886711093688,356462.9104477612,892439.61,1127635.48,1040689.7125,959846.6891666666
5,2021-01-04,748408.97,0,19.55,2.859,266.3,6.117,2021,1,1,4,1,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,2810.3979346601577,261772.98705841202,1050852.66,972915.1,984563.1799999999,945133.6641666667
5,2024-03-04,711600.77,0,61.11,3.708,286.9,6.927,2024,3,10,64,1,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,2480.30941094458,191909.59277238403,748408.97,1246551.48,850825.5025,912873.1224999999
5,2022-04-04,793394.05,0,39.35,3.494,275.18,5.298,2022,4,14,94,2,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,2883.1820989897524,227073.28277046364,711600.77,892439.61,826064.1125,905654.7525000001
5,2020-05-04,853184.29,0,65.94,2.37,262.71,6.119,2020,5,19,125,2,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,3247.627764455103,359993.3713080169,793394.05,1050852.66,776647.02,883568.6433333332
5,2022-07-04,1288770.82,1,73.61,3.445,275.99,6.736,2022,7,27,185,3,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,4669.6286821986305,374098.93178519595,853184.29,748408.97,911737.4825000002,931469.3958333334
5,2023-09-04,724442.82,1,52.25,3.714,282.4,6.236,2023,9,36,247,3,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,2565.307436260623,195057.30210016153,1288770.82,711600.77,914947.995,924862.6716666667
5,2021-10-04,770103.77,0,58.82,2.904,270.84,6.187,2021,10,40,277,4,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,2843.390082705657,265187.24862258957,724442.82,793394.05,909125.425,931691.6516666667
5,2024-11-04,1161700.3,0,66.23,3.757,291.47,5.521,2024,11,45,309,4,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,3985.659930696126,309209.5554964067,770103.77,853184.29,986254.4275,934530.3866666667
5,2023-12-04,771873.06,0,54.27,3.432,287.04,5.681,2023,12,49,338,4,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147,2689.0783862876256,224904.73776223778,1161700.3,1288770.82,857029.9874999999,917776.8833333334
5,2024-02-05,774750.09,0,49.39,3.813,284.87,6.05,2024,2,6,36,1,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,2719.6619159616666,203186.49095200628,771873.06,724442.82,869606.8049999999,878460.1008333334
5,2021-04-05,1093075.01,0,56.61,1.981,268.93,6.325,2021,4,14,95,2,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,4064.5335589186775,551779.4093891974,774750.09,770103.77,950349.615,895179.7175000001
5,2023-06-05,873721.32,0,63.43,3.606,279.25,6.564,2023,6,23,156,2,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,3128.814037600716,242296.5391014975,1093075.01,1161700.3,878354.87,880418.7725000001
5,2021-07-05,1010373.61,0,75.37,3.279,267.65,6.452,2021,7,27,186,3,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,3774.980795815431,308134.6782555657,873721.32,771873.06,937980.0075000001,902249.1591666667
5,2024-08-05,791921.76,0,81.77,3.695,289.47,6.049,2024,8,32,218,3,-0.8660254037844385,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,2735.764535184993,214322.53315290934,1010373.61,774750.09,942272.925,908942.5750000001
5,2022-09-05,771967.13,1,64.31,3.39,277.39,6.467,2022,9,36,248,3,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,2782.9666894985403,227718.91740412978,791921.76,1093075.01,861995.955,907156.9983333334
5,2020-10-05,887917.69,0,78.4,2.355,262.24,5.573,2020,10,41,279,4,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,3385.897231543624,377035.11252653925,771967.13,873721.32,865545.0475,910051.4483333334
5,2022-12-05,1416192.63,0,32.53,3.153,278.34,6.151,2022,12,49,339,4,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147,5087.99536538047,449157.1931493815,887917.69,1010373.61,966999.8025,920669.9325
5,2020-01-06,596764.52,0,34.27,2.586,263.47,6.067,2020,1,2,6,1,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,2265.018863627737,230767.40912606343,1416192.63,791921.76,918210.4924999999,910030.0741666667
5,2023-02-06,527316.66,0,21.2,3.515,282.15,6.613,2023,2,6,37,1,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,1868.9231259968105,150018.96443812235,596764.52,771967.13,857047.875,889797.815
5,2023-03-06,770707.39,0,70.92,3.454,276.94,4.828,2023,3,10,65,1,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,2782.93995089189,223134.73943254197,527316.66,887917.69,827745.3,857215.0724999999
5,2020-04-06,885904.6,0,56.78,2.555,258.37,6.59,2020,4,15,97,2,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,3428.821457599566,346733.69863013696,770707.39,1416192.63,695173.2925,866717.7008333332
5,2024-05-06,560245.76,0,28.65,4.458,286.19,5.92,2024,5,19,127,2,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,1957.6007547433524,125671.99641094661,885904.6,596764.52,686043.6025,848842.3399999999
5,2022-06-06,1128492.01,0,58.66,3.332,277.16,6.408,2022,6,23,157,2,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,4071.626533410304,338683.0762304922,560245.76,527316.66,836337.44,851793.7566666665
5,2020-07-06,948416.05,0,69.0,2.967,265.43,5.611,2020,7,28,188,3,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,3573.1305805673815,319654.88709133805,1128492.01,770707.39,880764.605,858018.3174999999
5,2021-09-06,1035012.5,1,70.44,3.432,268.97,5.505,2021,9,36,249,3,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,3848.059263114845,301577.0687645688,948416.05,885904.6,918041.5800000001,860071.5583333332
5,2023-11-06,1333009.32,0,64.87,3.593,283.23,5.391,2023,11,45,310,4,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,4706.455248384705,371001.7589757863,1035012.5,560245.76,1111232.47,905162.1883333334
5,2021-12-06,917533.41,0,30.74,2.252,274.83,6.039,2021,12,49,340,4,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147,3338.548957537387,407430.4662522203,1333009.32,1128492.01,1058492.82,917292.7116666666
5,2022-02-07,785637.86,0,24.11,3.192,270.22,5.175,2022,2,6,38,1,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,2907.4008585596916,246127.149122807,917533.41,948416.05,1017798.2725000001,908769.3925
5,2022-03-07,813053.13,0,66.17,3.911,278.59,6.331,2022,3,10,66,1,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,2918.457697691949,207888.80848887752,785637.86,1035012.5,962308.4299999999,858507.7675000001
5,2021-06-07,894150.16,0,64.26,2.902,267.45,6.998,2021,6,23,158,2,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,3343.2423256683496,308115.1481736733,813053.13,1333009.32,852593.64,883289.9041666668
5,2023-08-07,819380.74,0,80.91,3.262,282.18,6.013,2023,8,32,219,3,-0.8660254037844385,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,2903.7520022680555,251189.6811771919,894150.16,917533.41,828055.4724999999,907628.5775000001
5,2020-09-07,663249.21,1,89.36,2.121,266.28,6.255,2020,9,37,251,3,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,2490.796191978369,312705.8981612447,819380.74,785637.86,797458.31,898673.7291666666
5,2024-10-07,975874.86,0,65.29,4.158,296.52,5.889,2024,10,41,281,4,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,3291.09287737758,234698.13852813852,663249.21,813053.13,838163.7425,906171.2508333334
5,2022-11-07,966007.87,0,79.82,3.488,279.46,6.896,2022,11,45,311,4,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,3456.694589565591,276951.7975917431,975874.86,894150.16,856128.1699999999,939984.7600000001
5,2020-12-07,755666.08,0,22.91,3.225,265.37,6.329,2020,12,50,342,4,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,2847.594226928439,234315.06356589144,966007.87,819380.74,840199.5049999999,908915.9325
5,2024-01-08,757885.16,0,44.08,3.954,284.96,6.063,2024,1,2,8,1,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,2659.6194553621563,191675.55892766817,755666.08,663249.21,863858.4924999999,893038.3583333334
5,2021-02-08,657806.34,0,17.0,2.1,263.2,5.555,2021,2,6,39,1,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,2499.264209726444,313241.1142857143,757885.16,975874.86,784341.3624999999,861604.5116666667
5,2021-03-08,594770.56,0,55.0,2.801,267.68,5.588,2021,3,10,67,1,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,2221.946204423192,212342.22063548732,657806.34,966007.87,691532.035,800084.6150000001
5,2024-04-08,609406.26,0,56.1,4.047,289.1,5.471,2024,4,15,99,2,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,2107.9427879626423,150582.223869533,594770.56,755666.08,654967.0800000001,774407.3525
5,2023-05-08,871868.52,0,38.3,3.371,277.15,5.115,2023,5,19,128,2,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,3145.8362619520117,258637.94719667756,609406.26,757885.16,683462.92,781593.2408333333
5,2020-06-08,981739.52,0,81.97,2.602,262.37,5.814,2020,6,24,160,2,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,3741.8131646148568,377301.89085318986,871868.52,657806.34,764446.2150000001,795650.44
5,2024-07-08,1024686.4,0,70.78,3.623,287.9,5.92,2024,7,28,190,3,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,3559.1747134421676,282828.1534639801,981739.52,594770.56,871925.175,806528.46
5,2022-08-08,871745.2,0,78.17,3.131,276.71,6.18,2022,8,32,220,3,-0.8660254037844385,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,3150.3928300386688,278423.89013094857,1024686.4,609406.26,937509.9099999999,810892.1649999999
5,2021-11-08,829250.74,0,75.17,2.546,267.83,5.6,2021,11,45,312,4,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,3096.1831758951575,325707.28201099765,871745.2,871868.52,926855.465,824725.6258333334
5,2023-01-09,650427.05,0,33.0,3.629,279.74,6.819,2023,1,2,9,1,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,2325.1127832987777,179230.38027004685,829250.74,981739.52,844027.3474999999,797604.9750000001
5,2020-03-09,725611.51,0,46.28,2.605,263.38,6.112,2020,3,11,69,1,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,2754.9985192497534,278545.6852207294,650427.05,1024686.4,769258.625,777571.945
5,2022-05-09,708250.92,0,70.66,2.569,275.42,5.976,2022,5,19,129,2,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,2571.5304625662625,275691.2884390814,725611.51,871745.2,728385.0549999999,773620.6816666666
5,2021-08-09,820917.18,0,79.32,2.771,270.1,6.346,2021,8,32,221,3,-0.8660254037844385,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,3039.3083302480563,296253.0422230242,708250.92,829250.74,726301.665,778873.35
5,2024-09-09,1108780.53,0,53.67,3.556,288.92,5.467,2024,9,37,253,3,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,3837.6731621210024,311805.54836895387,820917.18,650427.05,840890.0350000001,816454.5325000001
5,2023-10-09,919656.91,0,56.57,3.639,284.33,6.199,2023,10,41,282,4,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,3234.4701930854994,252722.4264907942,1108780.53,725611.51,889401.385,843528.395
5,2020-11-09,799105.48,0,65.12,2.347,264.98,6.343,2020,11,46,314,4,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007,3015.7199788663293,340479.5398380912,919656.91,708250.92,912115.025,859336.6633333332
5,2024-12-09,1013828.97,0,41.88,4.106,290.02,6.056,2024,12,50,344,4,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,3495.72088131853,246914.0209449586,799105.48,820917.18,960342.9725,871166.7008333333
5,2022-01-10,598762.44,0,46.12,3.863,273.83,5.868,2022,1,2,10,1,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,2186.6210422524923,154999.33730261453,1013828.97,1108780.53,832838.4500000001,839251.9441666667
5,2020-02-10,739801.51,0,50.55,2.1,256.31,6.159,2020,2,7,41,1,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,2886.3544535913543,352286.43333333335,598762.44,919656.91,787874.6,815511.5366666666
5,2023-04-10,746890.15,0,92.96,3.484,281.27,6.155,2023,4,15,100,2,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,2655.420592313436,214377.1957520092,739801.51,799105.48,774820.7675000001,805106.9491666667
5,2021-05-10,1138551.0,0,72.87,2.289,269.12,6.035,2021,5,19,130,2,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,4230.644322235434,497401.0484927916,746890.15,1013828.97,806001.2749999999,830881.9708333333
5,2024-06-10,1171534.74,0,67.24,3.47,283.94,5.338,2024,6,24,162,2,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,4125.994012819609,337618.08069164265,1138551.0,598762.44,949194.35,874307.6116666667
5,2023-07-10,1059203.12,0,114.36,4.265,285.26,6.151,2023,7,28,191,3,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,3713.1147724882567,248347.7420867527,1171534.74,739801.51,1029044.7525000001,902106.9125
5,2020-08-10,707807.6,0,92.96,2.377,260.88,5.994,2020,8,33,223,3,-0.8660254037844385,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,2713.153940509046,297773.4960033656,1059203.12,746890.15,1019274.1150000001,902069.9691666667
5,2022-10-10,619921.2,0,67.53,3.319,277.65,4.708,2022,10,41,283,4,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,2232.7433819556995,186779.51190117505,707807.6,1138551.0,889616.6649999999,885320.3041666667
5,2021-01-11,458960.9,0,62.48,2.564,264.7,5.99,2021,1,2,11,1,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,1733.8908197959956,179001.91107644307,619921.2,1171534.74,711473.2050000001,831168.6683333333
5,2024-03-11,860660.29,0,64.85,4.038,289.88,5.885,2024,3,11,71,1,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,2969.0226645508487,213140.24021792968,458960.9,1059203.12,661837.4975,826252.2833333332
5,2022-04-11,696132.33,0,58.0,2.872,273.74,5.397,2022,4,15,101,2,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,2543.042047198071,242385.90877437327,860660.29,707807.6,658918.6799999999,817671.1875
5,2020-05-11,497302.39,0,41.54,2.809,265.24,6.17,2020,5,20,132,2,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,1874.9147564469913,177038.94268422926,696132.33,619921.2,628263.9775,774627.3058333333
5,2022-07-11,573441.66,0,86.34,3.227,275.99,5.491,2022,7,28,192,3,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,2077.762455161419,177701.16516888753,497302.39,458960.9,656884.1675,772517.2408333333
5,2023-09-11,936446.08,0,55.66,3.718,284.57,5.467,2023,9,37,254,3,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,3290.7406964894403,251868.23023130716,573441.66,860660.29,675830.615,788904.2883333334
5,2021-10-11,984544.8,0,64.83,2.885,272.04,6.602,2021,10,41,284,4,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,3619.1177767975296,341263.36221837095,936446.08,696132.33,747933.7324999999,808708.8424999999
5,2024-11-11,909620.14,0,75.56,4.073,290.75,7.333,2024,11,46,316,4,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007,3128.530146173689,223329.27571814385,984544.8,497302.39,851013.17,789631.2708333334
5,2023-12-11,1071880.64,0,29.85,3.413,283.42,6.495,2023,12,50,345,4,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,3781.9513090113605,314058.200996191,909620.14,573441.66,975622.915,781326.7625000001
5,2024-02-12,748947.62,0,29.7,3.727,285.54,6.442,2024,2,7,43,1,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,2622.916649155985,200951.87013683928,1071880.64,936446.08,928748.3,755472.1375000001
5,2021-04-12,778035.48,0,66.36,3.346,265.88,5.75,2021,4,15,102,2,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,2926.2655333233038,232527.04124327554,748947.62,984544.8,877120.9700000001,761324.4608333333
5,2023-06-12,1000144.07,0,113.99,3.474,280.54,6.573,2023,6,24,163,2,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,3565.0676195907886,287894.09038572246,778035.48,909620.14,899751.9525,793009.6999999998
5,2021-07-12,1276327.18,0,71.37,2.543,269.1,5.411,2021,7,28,193,3,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,4742.947528799702,501898.2225717656,1000144.07,1071880.64,950863.5874999999,861123.5566666666
5,2024-08-12,982816.95,0,56.78,4.438,288.09,5.871,2024,8,33,225,3,-0.8660254037844385,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,3411.4927626783297,221454.9233889139,1276327.18,748947.62,1009330.9199999999,871303.2783333333
5,2022-09-12,710463.0,0,75.6,3.48,278.5,6.666,2022,9,37,255,3,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,2551.0341113105924,204156.0344827586,982816.95,778035.48,992437.7999999999,872497.5008333334
5,2020-10-12,843338.31,0,64.08,2.688,264.84,6.216,2020,10,42,286,4,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,3184.331332125057,313741.9308035714,710463.0,1000144.07,953236.36,901333.8275
5,2022-12-12,1058607.82,0,-5.32,3.365,280.73,6.281,2022,12,50,346,4,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,3770.910910839597,314593.705794948,843338.31,1276327.18,898806.52,941764.3408333333
5,2020-01-13,424525.17,0,39.89,2.656,260.93,5.466,2020,1,3,13,1,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,1626.969570382861,159836.28388554216,1058607.82,982816.95,759233.5750000001,899104.265
5,2023-02-13,743573.0,0,37.94,3.559,279.97,6.292,2023,2,7,44,1,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,2655.9024181162263,208927.50772688957,424525.17,710463.0,767511.075,879023.2816666666
5,2023-03-13,759444.48,0,58.51,3.182,281.38,6.47,2023,3,11,72,1,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,2698.9995024522,238668.9126335638,743573.0,843338.31,746537.6174999999,866508.6433333332
5,2020-04-13,1177798.92,0,43.89,2.526,263.17,6.096,2020,4,16,104,2,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,4475.4300262187935,466270.35629453685,759444.48,1058607.82,776335.3925,875335.1666666666
5,2024-05-13,812042.74,0,70.76,3.786,290.89,5.807,2024,5,20,134,2,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,2791.5801161951254,214485.6682514527,1177798.92,424525.17,873214.7849999999,880593.0933333333
5,2022-06-13,1202778.5,0,69.96,3.146,270.1,6.116,2022,6,24,164,2,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,4453.085894113291,382319.9300699301,812042.74,743573.0,988016.1599999999,915988.3450000001
5,2020-07-13,857768.45,0,71.47,2.302,262.17,5.658,2020,7,29,195,3,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,3271.8024564214056,372618.7880104257,1202778.5,759444.48,1012597.1525,904123.71
5,2021-09-13,833277.81,0,70.6,2.568,270.85,6.235,2021,9,37,256,3,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,3076.528742846594,324485.1285046729,857768.45,1177798.92,926466.875,867202.9291666667
5,2023-11-13,970290.89,0,65.02,3.859,283.88,5.332,2023,11,46,317,4,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007,3417.961427363675,251435.83570873283,833277.81,812042.74,966028.9125,866159.0908333333
5,2021-12-13,806285.68,0,33.62,2.785,273.85,6.453,2021,12,50,347,4,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,2944.2602884790945,289510.118491921,970290.89,1202778.5,866905.7075,874144.3141666666
